SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.128842063,37,0,0.44555542,8200.0,10,0,2,0,2.0
0,0.339647837,65,0,0.265089623,8200.0,6,0,1,0,1.0
0,0.014370016,69,0,0.432807679,5833.0,9,0,1,0,0.0
0,0.0,61,0,2.0,,5,0,0,0,0.0
0,0.511248875,38,1,0.476190476,4304.0,10,0,1,0,2.0
0,0.16805774,43,0,0.313671582,4000.0,7,0,1,0,0.0
0,0.005971329,54,0,0.280197575,4453.0,13,0,1,0,2.0
0,0.1232061919999999,44,0,0.643262895,4400.0,10,0,2,0,2.0
0,0.003499865,48,0,0.32941435,9100.0,7,0,2,0,1.0
0,0.054783369,63,0,0.099980004,5000.0,15,0,0,0,1.0
0,0.041735628,46,0,0.0369213289999999,7041.0,22,0,0,0,0.0
1,0.9999999,42,0,31.0,,0,2,0,0,0.0
0,0.386691448,41,3,0.2766893239999999,2500.0,14,0,0,0,0.0
0,0.956397524,35,2,3268.0,,15,0,1,0,0.0
0,0.689770077,34,0,0.308230874,5855.0,5,0,2,1,0.0
0,0.121532709,29,0,0.155711072,4000.0,4,0,0,0,0.0
0,0.0311406329999999,45,0,0.075146243,20000.0,9,0,0,0,0.0
0,0.478720045,35,0,0.353107815,6000.0,7,0,1,0,0.0
0,0.246369867,73,0,0.289518318,5895.0,5,0,1,0,0.0
0,0.065788608,69,0,1234.0,,13,0,2,0,1.0
0,0.3518928289999999,45,0,0.563852484,3280.0,18,0,3,0,4.0
0,0.4304447329999999,53,0,0.2816422289999999,8524.0,12,0,2,0,0.0
0,0.033498604,29,0,0.450358041,5166.0,7,0,2,0,0.0
0,0.072494634,74,0,0.523546435,3800.0,9,0,2,0,0.0
0,0.072093448,63,1,0.673983917,4600.0,17,0,1,0,1.0
0,0.418715107,35,0,0.1141191169999999,2400.0,2,0,0,0,0.0
0,0.0883365909999999,43,0,0.216678332,10000.0,15,0,1,0,2.0
0,0.457431884,42,1,0.700270556,8500.0,17,0,3,0,2.0
0,0.0295709589999999,80,0,0.0487621909999999,1332.0,13,0,0,0,0.0
0,0.168772615,58,0,0.289779829,10400.0,11,0,1,0,1.0
0,0.032438862,86,0,0.141974187,5500.0,14,0,1,0,0.0
0,0.9999999,28,0,0.154551135,4800.0,4,0,0,0,3.0
0,0.83121405,42,0,0.105620649,17666.0,12,0,0,0,0.0
0,0.0632269709999999,59,0,0.263461966,13500.0,22,0,3,0,0.0
0,0.019139302,43,0,8.007968127,250.0,11,0,1,0,2.0
0,0.4364102139999999,27,0,0.133777672,4200.0,5,0,0,1,0.0
0,0.4833011129999999,40,0,0.303013393,3583.0,11,0,1,0,2.0
0,0.510293034,59,0,0.31697841,61000.0,13,0,2,0,1.0
0,0.955236854,63,0,65.0,,1,0,0,0,2.0
0,0.070741157,65,0,0.146763902,2193.0,5,0,0,0,0.0
0,0.0563343029999999,63,0,4542.0,,12,0,3,0,0.0
0,0.55986436,63,0,0.589572193,2243.0,6,0,1,0,0.0
0,0.0,30,0,0.149209191,3350.0,10,0,0,0,0.0
0,0.200990429,45,0,1559.0,,5,0,1,0,0.0
0,0.0934462619999999,80,0,0.123590725,4700.0,14,0,0,0,0.0
0,0.098019024,55,0,0.025917927,4166.0,7,0,0,0,1.0
0,0.135407518,61,0,0.343653846,5199.0,12,0,1,0,0.0
0,0.9999999,83,0,0.0,9704.0,4,0,0,0,0.0
0,0.1986737539999999,44,0,2.699720112,2500.0,13,0,3,0,0.0
0,0.905468868,31,1,0.35297212,1900.0,6,0,0,2,0.0
0,0.011986243,77,0,0.010284245,7000.0,21,0,0,0,0.0
0,0.31309339,57,0,1.64846981,2417.0,8,0,1,0,0.0
0,0.12724513,46,0,0.643,14999.0,11,0,5,0,0.0
0,0.0,42,0,0.1085987259999999,12559.0,5,0,1,0,3.0
0,0.029725902,67,0,685.0,,8,0,0,0,0.0
0,0.312571479,33,0,0.107851172,6100.0,5,0,0,0,0.0
0,0.0,34,0,0.062897655,5500.0,2,0,0,0,0.0
0,0.809738087,49,0,0.196738963,6500.0,5,0,0,0,2.0
0,0.085108409,54,0,0.160825176,9500.0,7,0,1,0,1.0
0,0.973447395,42,0,0.468198992,3175.0,9,0,1,0,0.0
0,0.933834167,57,2,6696.0,,8,0,2,0,0.0
0,0.041826362,58,0,2707.0,,4,0,1,0,2.0
0,0.639081992,48,0,0.3625458179999999,3000.0,5,1,1,0,1.0
0,0.100835967,87,0,140.0,,6,0,0,0,0.0
0,0.06839772,86,0,60.0,,7,0,0,0,0.0
0,0.019376663,68,0,1277.0,,12,0,1,0,
0,0.0,88,1,0.0,9265.0,7,0,0,0,0.0
0,0.05968851,76,0,0.282181539,10432.0,20,0,2,0,0.0
0,0.027999026,70,0,24.0,,8,0,0,0,0.0
0,0.085783584,72,0,0.16900596,5200.0,12,0,0,0,1.0
0,0.132240176,59,0,0.549862534,4000.0,9,0,1,0,0.0
0,0.0856339909999999,49,0,0.227886057,2000.0,14,0,0,0,0.0
0,0.924107143,24,0,0.135388461,4800.0,7,0,0,0,2.0
0,0.009495252,56,0,0.055031668,7104.0,2,0,0,0,1.0
0,0.952798882,54,0,0.558740602,6383.0,10,0,1,0,1.0
0,5.37e-05,41,0,0.108461814,5577.0,7,0,0,0,1.0
0,0.655147395,46,0,0.378128675,5952.0,6,0,1,0,3.0
0,0.329152121,41,0,0.534155364,4054.0,8,0,2,0,1.0
0,0.017050203,64,0,0.583655513,7500.0,19,0,4,0,0.0
0,0.9999999,30,1,0.154187958,4500.0,4,0,0,1,0.0
1,0.602746575,42,0,0.260608705,9166.0,4,0,0,0,1.0
0,0.004769675,89,0,0.000572902,3490.0,9,0,0,0,0.0
0,0.034247393,43,0,0.159026599,5300.0,10,0,1,0,1.0
0,0.170115934,63,0,0.208084051,6852.0,20,0,1,0,0.0
0,0.3100764669999999,37,0,0.255326195,9058.0,7,0,1,0,0.0
0,0.999578992,55,4,0.148483601,7286.0,6,0,0,0,0.0
0,0.0,26,0,0.0,2400.0,2,0,0,0,0.0
0,0.380480301,68,0,0.051771117,2568.0,2,0,0,0,3.0
0,0.1874092789999999,38,0,0.49730054,5000.0,7,0,1,0,2.0
0,0.68012303,48,0,245.0,,4,0,0,0,0.0
0,0.0,26,0,0.337244676,2300.0,4,1,1,0,0.0
0,0.273435385,48,0,0.218109655,10833.0,10,0,1,0,0.0
0,0.284951627,52,0,0.380131887,4700.0,9,0,1,0,0.0
0,0.336222047,44,0,0.234941265,4000.0,14,0,0,0,0.0
0,0.030024681,61,0,0.8522355509999999,1833.0,5,0,1,0,0.0
0,0.008247756,66,0,0.943611278,5000.0,7,0,2,0,0.0
0,0.137528803,42,0,0.504559635,8333.0,13,0,2,0,3.0
0,0.54691406,67,0,2969.0,,6,0,2,0,0.0
0,0.132249033,49,0,29.0,,2,0,0,0,
1,0.9999999,35,1,0.900911497,3400.0,6,0,2,0,0.0
0,0.0,53,2,2658.0,,7,0,1,0,0.0
0,0.205274463,51,0,0.3613298339999999,8000.0,10,0,1,0,0.0
0,0.0,49,1,0.544228523,9416.0,11,0,3,0,2.0
0,0.464195875,53,0,0.120938628,4985.0,8,0,0,0,0.0
0,0.4667689439999999,58,0,0.327109783,4016.0,8,0,1,0,0.0
0,0.911540163,46,0,3353.0,,7,0,1,0,1.0
0,0.014088028,51,0,0.007997715,3500.0,6,0,0,0,1.0
0,0.536461805,45,1,0.142285905,3000.0,3,2,0,0,1.0
0,0.918342055,33,0,0.270289344,2833.0,4,1,0,2,0.0
0,0.0,51,0,2391.0,,10,0,2,0,0.0
0,0.0232249439999999,64,0,0.391854139,6800.0,18,0,4,0,3.0
0,0.016128599,60,0,1812.0,,8,0,1,1,0.0
0,1.034893879,39,0,0.439362795,9729.0,10,0,1,0,3.0
0,0.147242638,85,0,88.0,,3,0,0,0,0.0
1,0.983338887,27,0,0.106808245,1600.0,9,0,0,0,0.0
0,0.8399075420000001,29,0,364.0,2.0,8,0,0,0,0.0
0,0.286009847,65,0,3622.0,,5,0,1,0,0.0
0,0.267368644,50,0,0.420291743,23033.0,46,0,6,0,0.0
0,0.28369669,61,0,0.61966257,4800.0,14,0,1,0,0.0
0,0.0,26,1,0.0,0.0,2,0,0,0,0.0
0,0.143931853,61,0,0.222951896,6090.0,9,0,1,0,0.0
0,0.041104587,28,0,0.3041988,3500.0,8,0,0,0,0.0
0,0.299417878,56,0,0.65971575,8583.0,11,0,2,0,0.0
0,0.0,49,0,0.355376308,15000.0,12,0,2,0,3.0
0,0.000428551,88,0,0.004481434,3123.0,5,0,0,0,0.0
0,0.0045052209999999,39,0,0.435848607,4200.0,6,0,2,0,2.0
0,0.492643999,55,2,0.8273771129999999,7750.0,13,0,2,0,0.0
0,0.021547106,56,0,0.318019519,4200.0,12,0,2,0,2.0
0,0.100173377,44,0,0.165314965,9000.0,9,0,1,0,2.0
0,0.621007856,64,0,0.3102223389999999,7600.0,14,1,2,0,1.0
0,0.028752917,72,0,0.18566124,3500.0,21,0,1,0,0.0
0,0.002681757,51,0,0.732788003,4400.0,13,0,2,0,2.0
0,0.498488961,39,0,0.286938021,17860.0,13,0,1,0,0.0
0,0.095340549,56,0,2779.0,,14,0,3,0,3.0
0,0.0972171409999999,43,0,0.2762111889999999,13333.0,5,0,1,0,2.0
0,0.447466239,44,0,0.443923077,12999.0,8,0,2,0,2.0
0,0.045759314,41,0,0.409914601,4800.0,17,0,2,0,2.0
0,0.0,41,0,0.00419958,10000.0,7,0,0,0,0.0
0,0.360688717,70,0,0.595462092,1806.0,7,0,0,0,0.0
0,0.7260889779999999,36,2,0.137081955,2720.0,4,2,0,1,2.0
0,0.129547536,53,0,0.562443192,5500.0,17,0,1,0,2.0
0,0.123218186,47,0,0.7506807870000001,9914.0,11,0,2,0,5.0
0,0.033214349,66,0,1784.0,,5,0,2,0,0.0
0,0.010893096,71,0,0.194158076,4073.0,8,1,0,0,0.0
0,0.769773734,53,0,0.278075992,9500.0,12,0,2,0,1.0
0,0.006654485,50,0,740.0,,7,0,1,0,4.0
0,0.0,69,0,0.0,,4,0,0,0,0.0
0,0.175604436,28,0,28.0,,2,0,0,0,
1,0.922505535,45,0,0.501614046,12700.0,11,0,4,0,1.0
0,0.455154587,49,1,0.913286004,1971.0,11,0,0,0,0.0
0,0.654650704,33,0,0.481544577,7043.0,11,0,2,0,1.0
0,0.84490946,60,0,0.357151076,8690.0,6,0,1,0,2.0
0,0.9999999,34,0,0.357756601,6400.0,6,0,2,0,0.0
0,0.033983551,34,0,0.243744128,11708.0,14,0,2,0,0.0
0,0.0,44,0,0.183349121,9500.0,11,0,1,0,2.0
0,0.024378631,52,0,0.150484952,10000.0,4,0,1,0,3.0
0,0.770867868,49,0,0.24042455,6500.0,8,0,0,0,0.0
0,0.0,71,0,0.2336915769999999,4000.0,6,0,1,0,2.0
0,0.0,46,0,0.149445764,5051.0,3,0,1,0,0.0
0,0.337735888,48,1,3005.0,,11,0,1,0,2.0
0,0.026621989,62,0,0.290083632,4184.0,8,0,1,0,2.0
0,0.8801866359999999,41,0,0.211888395,2472.0,10,0,0,0,0.0
1,0.9999999,50,1,1305.0,,2,0,1,0,0.0
0,0.115814589,37,1,0.067859022,1900.0,4,0,0,0,0.0
0,0.99200034,57,0,0.5551112220000001,4000.0,8,0,1,0,0.0
0,0.2125262819999999,43,1,0.206479352,10000.0,8,0,2,0,0.0
0,1.708044916,47,0,1.862758161,1500.0,6,0,1,0,0.0
0,0.132463863,44,0,0.120768229,3071.0,11,0,0,0,1.0
0,0.456585044,32,0,0.630046584,2575.0,9,0,2,0,0.0
0,0.9999999,29,0,0.0,,0,0,0,0,0.0
0,0.5588738320000001,30,0,0.214595135,3000.0,9,0,0,0,0.0
0,0.093454384,43,0,3986.0,,25,0,2,0,0.0
0,0.8502994009999999,41,0,1845.0,,3,0,0,0,0.0
0,0.102222373,32,0,0.716513395,2500.0,6,0,1,0,0.0
0,0.0,52,0,0.360159658,10772.0,10,0,1,0,4.0
0,0.8832939470000001,36,0,0.3118458,7833.0,7,0,1,0,0.0
0,0.0,34,0,0.36540709,2566.0,3,0,0,0,0.0
0,0.03839346,76,0,0.01371298,10500.0,11,0,0,0,0.0
0,0.903123346,47,0,0.342544069,8395.0,8,0,2,0,0.0
0,0.4969688129999999,39,1,0.15199392,25000.0,11,0,2,0,3.0
0,0.940774925,41,2,0.381154711,4000.0,10,0,1,0,1.0
0,0.9999999,35,0,0.0076175969999999,5250.0,1,0,0,0,0.0
0,1.025987006,63,6,0.521441726,3800.0,8,2,2,1,1.0
0,0.071129391,80,0,0.093687518,3500.0,6,0,0,0,0.0
0,0.0,40,0,509.0,,3,0,0,0,0.0
0,0.01150123,43,0,0.418702196,4052.0,4,0,1,0,0.0
0,0.0,60,0,114.0,,7,0,0,0,0.0
0,0.425597312,43,0,0.302766085,3325.0,4,0,1,1,0.0
0,0.087452779,71,0,1959.0,,11,0,1,0,2.0
0,0.0,44,0,0.431305341,3500.0,4,0,1,0,2.0
0,0.630787623,67,0,0.37942033,7210.0,12,0,2,0,0.0
0,0.0049619,74,1,8.0,,9,0,0,0,0.0
0,0.016861692,48,0,0.425821711,12260.0,12,0,5,0,4.0
0,0.195056302,73,0,1529.0,,10,0,1,0,2.0
0,0.231831982,44,0,0.192690243,12667.0,6,0,1,0,2.0
0,0.306338732,57,0,0.376373626,6915.0,12,0,3,0,2.0
0,0.9999999,49,0,2883.0,0.0,9,0,2,0,1.0
0,0.328573722,66,1,0.293398759,10800.0,17,0,2,0,1.0
0,0.818659658,58,0,1.042791442,5000.0,11,0,2,0,0.0
0,0.24664436,45,0,0.10996858,3500.0,5,0,0,0,1.0
0,0.084138627,67,1,1295.0,,10,1,2,0,3.0
0,0.01029897,29,0,0.00119952,2500.0,1,0,0,0,0.0
0,0.090361993,77,0,0.311583578,4091.0,7,0,1,0,0.0
0,0.5683921679999999,35,0,0.903676471,2719.0,9,0,1,0,0.0
0,0.005451823,59,0,0.00119976,5000.0,7,0,0,0,0.0
0,0.043255885,33,1,0.009998276,5800.0,7,0,0,0,0.0
0,0.001925099,70,0,0.024569089,10500.0,15,0,0,0,0.0
0,1.0069555140000002,66,0,0.214392804,2000.0,3,0,0,0,0.0
0,0.056371415,44,0,0.359768292,14500.0,10,0,2,0,1.0
0,0.00789921,72,0,508.0,,5,0,1,0,0.0
0,0.0,29,0,1394.0,,5,0,1,0,0.0
0,0.982431974,59,5,0.664255618,14239.0,13,0,2,1,2.0
0,0.018265099,55,0,0.012643379,7671.0,6,0,1,0,0.0
1,0.9999999,52,0,0.237812128,6727.0,2,4,0,1,1.0
0,0.342056982,70,0,0.6263947320000001,10933.0,13,0,3,0,0.0
0,0.039016915,67,0,0.4991263829999999,1716.0,5,0,0,0,0.0
0,0.296110304,30,0,0.205498473,3600.0,3,0,0,0,1.0
0,0.0445764,61,0,37.5,1.0,4,0,0,0,0.0
0,0.0003499909999999,73,0,681.0,,6,0,1,0,0.0
0,0.0,25,0,0.633373934,820.0,3,0,0,0,0.0
0,0.003574848,70,0,0.410062479,6081.0,15,0,1,0,0.0
0,0.186851783,62,0,0.286681021,9752.0,8,0,1,0,0.0
0,0.0329984289999999,30,0,0.004461298,4482.0,1,0,0,0,0.0
0,0.006922189,68,0,1.0,,9,0,0,0,0.0
0,0.4746812589999999,43,0,0.1965921189999999,4694.0,6,0,0,0,1.0
0,0.356634904,49,1,0.458135466,4000.0,11,0,2,0,0.0
0,0.982403519,57,0,2357.0,,8,0,1,1,0.0
0,0.036347783,49,0,0.180969958,9752.0,11,0,0,0,1.0
0,0.258431665,70,0,4045.0,,8,0,1,0,1.0
0,0.0,36,4,0.437849944,6250.0,11,0,2,1,0.0
1,0.537417139,38,1,2748.0,,5,3,1,3,0.0
0,0.3694721829999999,21,0,7.0,,1,0,0,0,0.0
0,0.04254138,35,0,0.486238532,9700.0,12,0,3,0,2.0
1,0.9999999,27,98,0.0,2700.0,0,98,0,98,0.0
0,0.0965659109999999,40,0,0.120809423,3310.0,4,0,0,0,1.0
0,0.295740852,47,0,0.178619035,3750.0,3,0,0,0,2.0
0,0.213785748,46,0,0.367816092,2000.0,5,0,1,0,0.0
0,0.339794165,59,0,3115.0,,19,0,1,0,0.0
0,0.318112126,60,0,0.020152792,7591.0,2,0,0,0,0.0
0,0.600066364,53,1,0.50857819,5070.0,15,0,1,0,1.0
0,0.044177962,31,0,0.33847981,5893.0,9,0,1,0,1.0
0,0.010092554,37,0,0.003128259,1917.0,3,0,0,0,0.0
0,0.510087113,61,0,0.198656111,15030.0,6,0,1,0,1.0
0,0.039753447,66,0,0.243919633,2836.0,15,0,0,0,0.0
0,0.05101939,59,0,0.26045568,12815.0,16,0,1,0,3.0
0,0.9999999,63,5,0.194618671,11000.0,7,0,2,0,0.0
0,0.142398,57,0,0.264079508,4225.0,6,0,1,0,0.0
0,0.9999999,63,0,0.0,1.0,2,0,0,0,0.0
0,0.0067961919999999,77,0,0.41393079,2253.0,13,0,1,0,0.0
0,0.132962653,61,0,0.371699564,3900.0,10,0,1,0,3.0
0,0.827200631,53,0,0.505687694,2900.0,8,0,3,0,0.0
0,0.022417562,72,0,0.0018257689999999,7667.0,2,0,0,0,0.0
0,0.2391771,72,0,1.054041983,6716.0,9,0,2,0,1.0
0,0.30428262,32,0,0.274722886,4600.0,8,0,1,0,0.0
0,0.514708735,35,0,0.91878384,2400.0,18,0,1,0,1.0
0,0.344317885,27,0,0.17953362,4416.0,8,0,0,0,0.0
0,0.022438565,81,0,0.230679837,3441.0,8,0,1,0,0.0
0,0.0294313329999999,70,0,0.5780703220000001,6000.0,12,0,3,0,0.0
0,0.017832739,38,0,0.003870718,5166.0,4,0,0,0,1.0
0,0.006838698,43,0,0.527266028,2713.0,7,0,1,0,1.0
0,0.056476222,59,0,3612.0,,7,0,2,0,0.0
0,0.000171917,71,0,0.0,30000.0,8,0,0,0,0.0
0,0.056895398,64,0,0.3359046879999999,11666.0,14,0,3,0,0.0
0,0.9999999,39,3,0.112225335,6780.0,5,0,0,0,0.0
0,0.2124262519999999,36,0,2743.0,,8,0,1,0,0.0
0,0.01239876,66,0,14.01876676,372.0,3,0,2,0,0.0
1,0.197701607,55,1,0.258874113,10000.0,7,0,2,1,1.0
0,1.624465065,61,0,0.432814229,11750.0,12,0,1,0,1.0
0,0.03473748,67,0,1969.0,,10,0,2,0,0.0
0,0.108894555,58,1,65.0,,2,0,0,0,0.0
1,0.7688207859999999,25,1,0.569584736,1781.0,6,0,0,0,0.0
0,0.7051972040000001,56,0,0.262722496,55000.0,16,0,6,0,1.0
0,0.987367106,56,0,0.6138320589999999,14516.0,21,0,2,1,0.0
0,0.0,63,1,0.087569008,5252.0,5,0,1,0,1.0
0,0.122047134,58,0,1.861569215,2000.0,14,0,1,0,0.0
0,0.39159148,45,0,1363.0,,7,0,3,0,0.0
0,0.884176675,32,0,0.7095269820000001,1500.0,6,0,0,0,0.0
0,0.332944509,38,0,0.004916257,12000.0,3,0,0,0,1.0
0,0.017699115,78,0,10.0,,1,0,0,0,
0,0.366062091,77,0,0.559043159,7900.0,12,0,1,0,0.0
0,0.9999999,32,0,0.566289141,1500.0,4,0,0,0,0.0
0,0.059627208,63,0,639.0,,6,0,0,0,1.0
0,0.061397627,41,0,0.718473935,10300.0,18,0,3,0,4.0
0,0.162218632,49,0,0.459160129,4333.0,9,0,2,0,1.0
0,0.030829821,48,1,0.088447653,1107.0,3,0,0,0,2.0
0,0.005660923,42,0,0.001606856,5600.0,1,0,0,0,1.0
0,0.04550585,58,0,0.00979804,5000.0,5,0,0,0,1.0
0,0.135778145,46,0,0.325581395,6750.0,13,0,1,0,1.0
0,0.047724174,66,0,0.75812094,2000.0,11,0,1,0,1.0
1,0.9999999,70,1,520.0,,3,0,1,1,0.0
0,0.0,52,0,0.1634586469999999,6649.0,3,0,1,0,2.0
0,0.9999999,31,1,813.0,,4,2,0,1,0.0
0,0.017796441,92,0,2.0,,2,0,0,0,
0,0.267703359,49,0,0.021265054,9216.0,4,0,0,0,1.0
0,0.714013618,55,0,0.252201164,6700.0,4,0,0,1,0.0
0,0.947700354,39,1,0.048520395,3750.0,8,0,0,0,0.0
1,0.978808477,47,1,0.4284190879999999,3750.0,5,4,0,0,1.0
1,1.050951924,61,3,0.801221544,1800.0,7,3,2,0,0.0
0,0.959005856,30,0,0.213268706,3300.0,5,0,0,0,0.0
0,0.098515058,72,0,1189.0,0.0,4,0,1,0,0.0
1,0.9999999,39,0,0.041420118,3041.0,2,1,0,0,3.0
0,0.000642385,53,0,1959.0,,6,0,1,0,
0,0.407186096,46,0,0.512998,6500.0,14,0,3,0,2.0
1,0.9999999,79,0,190.0,,0,0,0,0,0.0
0,0.086672375,79,0,0.134648714,7500.0,15,0,0,0,0.0
0,0.02365588,70,0,0.01793722,2452.0,7,0,0,0,0.0
0,0.911663333,37,0,0.632308212,5917.0,11,0,2,0,3.0
0,0.215568862,51,0,0.069114471,4166.0,3,0,0,0,3.0
0,0.088046633,63,0,0.157283194,9466.0,5,0,1,0,0.0
0,0.059112597,59,0,1743.0,,3,0,1,0,
0,0.032966889,48,0,0.537307906,5400.0,10,0,2,0,1.0
0,0.042970201,40,0,45.0,0.0,6,0,0,0,0.0
0,0.026599391,62,0,0.074071225,13000.0,9,0,1,0,1.0
0,0.247103146,63,0,0.382146601,12400.0,22,0,3,0,1.0
0,0.0216395229999999,56,0,0.323073492,8966.0,21,0,2,0,2.0
0,0.064372318,41,0,1.083273338,4166.0,7,0,1,0,1.0
0,0.011845698,76,0,9.0,,3,0,0,0,0.0
0,0.3424350029999999,55,0,3840.0,,5,0,2,0,0.0
0,0.106507141,40,0,0.173443541,7500.0,13,1,2,0,1.0
0,0.849229165,60,0,0.8488191690000001,5800.0,11,0,2,0,0.0
0,0.3508476889999999,47,0,0.43258377,11250.0,9,0,2,0,3.0
0,0.2840291789999999,42,0,1623.0,,10,0,1,0,0.0
0,0.909043376,42,0,0.4224471939999999,8000.0,11,0,2,0,0.0
0,0.013626303,76,0,0.09737293,3501.0,10,0,0,0,0.0
0,0.205385796,68,0,1694.0,,11,0,1,0,0.0
0,0.0061614919999999,41,0,0.001079914,8333.0,3,0,0,0,0.0
1,0.9999999,64,1,0.967923863,2836.0,6,0,1,0,2.0
0,0.167835331,37,0,0.716118685,3740.0,20,0,2,0,1.0
0,0.162704663,36,0,0.043175147,8175.0,9,0,0,0,4.0
0,0.028592856,33,1,0.191657272,2660.0,8,0,0,0,0.0
0,0.9999999,31,0,0.0,1200.0,0,0,0,0,0.0
0,0.536349341,48,0,0.14775359,4317.0,6,0,0,0,2.0
0,0.0261591979999999,74,0,41.0,,3,0,0,0,0.0
0,0.009937069,76,0,0.327737096,5598.0,16,0,2,0,0.0
0,0.020739585,78,0,374.0,,3,0,0,0,1.0
0,0.371644487,32,0,0.427944404,4100.0,13,0,0,1,2.0
0,0.9999999,42,0,0.082983403,5000.0,1,1,0,0,2.0
0,0.032233653,70,0,142.0,,6,0,1,0,0.0
1,0.924601885,43,1,0.367097806,6880.0,4,0,0,0,1.0
0,0.2505186,77,0,0.363636364,4300.0,24,0,0,0,0.0
0,0.001128491,81,1,4546.0,,13,0,5,0,0.0
0,0.01783591,80,0,1062.0,,13,0,2,0,0.0
0,0.038488034,42,0,1.225011008,2270.0,10,0,2,0,2.0
0,0.680631937,33,0,0.057983433,3500.0,4,0,0,0,3.0
0,0.101810554,36,0,0.816436713,5000.0,6,0,2,0,2.0
1,0.9999999,55,0,0.025398541,3700.0,1,2,0,1,0.0
0,0.4359042729999999,43,0,0.353206239,5769.0,5,0,1,0,0.0
0,0.519302673,40,0,0.765896315,8004.0,12,0,3,0,0.0
0,0.293554293,63,0,0.282177432,6300.0,8,0,1,0,0.0
0,0.203916305,57,0,0.346379089,7000.0,8,0,1,0,1.0
0,0.9999999,32,0,0.096394145,2800.0,1,0,0,0,1.0
0,0.179849103,45,0,0.308615311,4166.0,7,0,2,0,0.0
0,0.0,60,0,0.203310743,9000.0,7,0,2,0,1.0
0,0.2634072389999999,60,0,2300.0,,21,0,1,0,0.0
0,0.013174641,41,0,0.121859768,8000.0,8,0,0,0,2.0
0,0.180280146,47,0,0.02849715,10000.0,4,0,0,0,5.0
0,0.101740388,64,0,0.361220731,3800.0,9,0,1,0,0.0
0,1.209302326,49,0,10.0,,1,0,0,0,0.0
0,0.617672488,44,1,0.14130275,6800.0,8,0,0,0,2.0
0,0.011140155,83,0,18.0,,3,0,0,0,0.0
0,0.9999999,45,0,0.0,4000.0,3,0,0,0,4.0
1,0.955200471,44,0,2277.0,,10,0,1,0,0.0
0,0.038950934,69,0,0.179793912,8442.0,15,0,2,0,0.0
0,0.006341611,61,0,0.423549278,6513.0,19,0,3,0,1.0
0,0.655344655,35,0,0.294355859,3950.0,6,0,0,0,2.0
0,0.494343504,51,0,0.692561488,3333.0,6,0,1,0,0.0
1,1.000782541,49,1,0.642629905,6600.0,9,0,1,1,0.0
0,0.105556349,45,0,0.2220713489999999,8100.0,5,0,2,0,2.0
0,0.208583325,50,0,0.050887927,6700.0,10,1,0,0,1.0
0,0.136793641,92,1,0.235086836,3972.0,11,0,1,0,1.0
0,0.169233231,47,0,0.228154369,5000.0,6,0,1,0,2.0
1,0.9999999,46,0,117.0,,2,0,0,0,0.0
0,0.441343163,45,0,1.404297851,2000.0,15,0,1,0,0.0
0,0.071486036,53,0,0.182433958,8857.0,3,0,2,0,1.0
0,0.007318071,64,0,419.0,,7,0,0,0,0.0
0,0.026048127,49,0,0.322921627,10500.0,24,0,3,0,0.0
0,0.508254824,47,0,0.58369593,7813.0,9,0,1,0,1.0
1,0.9999999,41,0,0.492424242,5147.0,5,1,1,0,1.0
0,0.280334483,34,0,0.558411882,3500.0,10,0,1,0,0.0
0,0.0140837369999999,67,0,0.129409265,4705.0,7,0,1,0,0.0
0,0.508008865,49,1,0.360940809,8970.0,10,0,2,0,4.0
0,0.000115738,60,0,0.0089183159999999,14800.0,5,0,0,0,1.0
0,0.075929766,40,0,87.0,,9,0,0,0,0.0
0,0.0,28,0,586.0,,11,0,0,0,
0,0.8461637590000001,47,0,0.571108043,5793.0,12,0,1,0,0.0
0,0.010646433,32,0,0.0008309789999999,6016.0,8,0,0,0,2.0
0,0.03167801,28,0,0.114237715,2380.0,7,0,0,0,0.0
0,0.155959085,41,0,2599.0,0.0,5,0,1,0,0.0
0,0.9999999,62,0,0.03263928,1776.0,1,1,0,0,0.0
0,0.281677722,32,0,0.400887929,8333.0,7,0,1,0,4.0
0,0.9999999,24,0,602.0,,0,0,0,0,0.0
0,0.358290304,71,0,1342.0,,4,0,1,0,0.0
0,0.081071193,44,0,0.332041747,16000.0,9,0,4,0,3.0
0,0.006631879,27,0,0.1868411489999999,2750.0,6,0,0,0,0.0
0,0.197212966,49,1,0.196000987,4050.0,6,0,1,2,0.0
0,0.412840416,33,0,853.0,,9,0,0,0,2.0
0,0.054562307,67,0,91.0,,4,0,0,0,
0,0.0,48,0,0.0,,2,0,0,0,0.0
0,0.049889802,44,1,2549.0,,6,0,1,0,0.0
0,0.5565919810000001,45,0,1.409716125,6833.0,22,0,8,0,0.0
0,0.9999999,30,0,0.0,,0,1,0,0,0.0
0,0.906381727,50,0,5317.0,,16,0,2,0,2.0
0,0.59410642,42,0,0.8384482529999999,7526.0,14,0,4,0,2.0
0,0.03382955,58,0,0.177037996,8500.0,10,0,2,0,0.0
0,0.041396982,64,0,0.018495376,4000.0,5,0,0,0,1.0
